Iteration;Best Fitness;Average Fitness;Worst Fitness
100;4.43012e+06;4.47121e+06;4.42152e+06
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;4.50494e+06;9.00946e+06;4.50494e+06
2;4.50502e+06;6.75724e+06;4.50494e+06
3;4.50502e+06;6.00631e+06;4.50445e+06
4;4.50502e+06;5.63062e+06;4.50354e+06
5;4.50502e+06;5.40511e+06;4.50306e+06
6;4.50502e+06;5.25489e+06;4.50306e+06
7;4.50502e+06;5.14773e+06;4.50306e+06
8;4.50505e+06;5.0674e+06;4.50306e+06
9;4.50505e+06;5.00487e+06;4.50306e+06
10;4.50505e+06;4.95482e+06;4.50306e+06
11;4.50505e+06;4.91384e+06;4.50306e+06
12;4.50505e+06;4.87975e+06;4.50306e+06
13;4.5052e+06;4.85094e+06;4.50306e+06
14;4.5052e+06;4.82622e+06;4.50306e+06
15;4.5052e+06;4.80474e+06;4.50306e+06
16;4.5052e+06;4.78594e+06;4.50306e+06
17;4.5052e+06;4.76936e+06;4.50306e+06
18;4.5052e+06;4.75459e+06;4.50306e+06
19;4.5052e+06;4.74138e+06;4.50306e+06
20;4.5052e+06;4.72948e+06;4.50306e+06
21;4.5052e+06;4.71873e+06;4.50306e+06
22;4.5052e+06;4.70891e+06;4.5027e+06
23;4.5052e+06;4.69991e+06;4.50182e+06
24;4.5052e+06;4.69163e+06;4.50132e+06
25;4.5052e+06;4.68399e+06;4.50057e+06
26;4.5052e+06;4.67695e+06;4.50057e+06
27;4.5052e+06;4.67042e+06;4.50057e+06
28;4.5052e+06;4.66439e+06;4.50057e+06
29;4.5052e+06;4.65876e+06;4.50057e+06
30;4.5052e+06;4.6535e+06;4.50057e+06
31;4.5052e+06;4.64857e+06;4.50057e+06
32;4.5052e+06;4.64396e+06;4.50057e+06
33;4.5052e+06;4.63966e+06;4.50057e+06
34;4.5052e+06;4.63559e+06;4.50057e+06
35;4.5052e+06;4.63176e+06;4.50057e+06
36;4.5052e+06;4.62817e+06;4.50057e+06
37;4.5052e+06;4.62477e+06;4.50057e+06
38;4.5052e+06;4.62156e+06;4.50057e+06
39;4.5052e+06;4.61851e+06;4.50057e+06
40;4.5052e+06;4.6156e+06;4.50057e+06
41;4.5052e+06;4.61282e+06;4.50057e+06
42;4.5052e+06;4.61016e+06;4.50057e+06
43;4.5052e+06;4.60764e+06;4.50057e+06
44;4.5052e+06;4.60522e+06;4.50057e+06
45;4.5052e+06;4.60289e+06;4.50057e+06
46;4.5052e+06;4.60064e+06;4.49962e+06
47;4.5052e+06;4.5985e+06;4.49962e+06
48;4.5052e+06;4.59646e+06;4.49962e+06
49;4.5052e+06;4.5945e+06;4.49962e+06
50;4.5052e+06;4.59259e+06;4.49946e+06
51;4.5052e+06;4.59075e+06;4.49875e+06
52;4.5052e+06;4.58899e+06;4.49875e+06
53;4.5052e+06;4.58731e+06;4.49875e+06
54;4.5052e+06;4.58569e+06;4.49875e+06
55;4.5052e+06;4.58411e+06;4.49875e+06
56;4.5052e+06;4.58258e+06;4.49838e+06
57;4.5052e+06;4.58112e+06;4.49838e+06
58;4.5052e+06;4.57971e+06;4.49838e+06
59;4.5052e+06;4.57834e+06;4.49838e+06
60;4.5052e+06;4.57703e+06;4.49838e+06
61;4.5052e+06;4.57575e+06;4.49838e+06
62;4.5052e+06;4.57451e+06;4.49838e+06
63;4.5052e+06;4.5733e+06;4.49836e+06
64;4.5052e+06;4.57212e+06;4.49807e+06
65;4.5052e+06;4.57099e+06;4.49807e+06
66;4.5052e+06;4.56987e+06;4.49719e+06
67;4.5052e+06;4.56878e+06;4.49719e+06
68;4.5052e+06;4.56774e+06;4.49719e+06
69;4.5052e+06;4.56673e+06;4.49719e+06
70;4.5052e+06;4.56574e+06;4.49719e+06
71;4.5052e+06;4.5648e+06;4.49719e+06
72;4.5052e+06;4.56387e+06;4.49719e+06
73;4.5052e+06;4.56296e+06;4.49719e+06
74;4.5052e+06;4.56206e+06;4.49668e+06
75;4.5052e+06;4.5612e+06;4.49668e+06
76;4.5052e+06;4.56034e+06;4.49646e+06
77;4.5052e+06;4.55952e+06;4.49646e+06
78;4.5052e+06;4.55872e+06;4.49646e+06
79;4.5052e+06;4.55792e+06;4.49593e+06
80;4.5052e+06;4.55716e+06;4.49593e+06
81;4.5052e+06;4.55642e+06;4.49593e+06
82;4.5052e+06;4.5557e+06;4.49593e+06
83;4.5052e+06;4.555e+06;4.49593e+06
84;4.5052e+06;4.5543e+06;4.49593e+06
85;4.5052e+06;4.55363e+06;4.49593e+06
86;4.5052e+06;4.55298e+06;4.49593e+06
87;4.5052e+06;4.55233e+06;4.49593e+06
88;4.5052e+06;4.5517e+06;4.49593e+06
89;4.5052e+06;4.55107e+06;4.49567e+06
90;4.5052e+06;4.55046e+06;4.49567e+06
91;4.5052e+06;4.54987e+06;4.49567e+06
92;4.5052e+06;4.54929e+06;4.49567e+06
93;4.5052e+06;4.54873e+06;4.49567e+06
94;4.5052e+06;4.54818e+06;4.49567e+06
95;4.5052e+06;4.54765e+06;4.49567e+06
96;4.5052e+06;4.54712e+06;4.49567e+06
97;4.5052e+06;4.5466e+06;4.49567e+06
98;4.5052e+06;4.5461e+06;4.49567e+06
99;4.5052e+06;4.5456e+06;4.49567e+06
100;4.5052e+06;4.54512e+06;4.49567e+06
Iteration;Best Fitness;Average Fitness;Worst Fitness
1;12834;25646;12812
2;12834;19025.5;12405
3;12834;16939;12405
4;12834;15833.2;12405
5;13288;15324.2;12405
6;13288;14924.7;12405
7;13288;14625.1;12405
8;13533;14488.6;12405
9;14371;14475.6;12405
10;14762;14504.2;12405
11;14762;14481.4;12405
12;14762;14497.9;12405
13;14762;14505.2;12405
14;14762;14461.1;12405
15;14762;14365.1;12405
16;14762;14312.9;12405
17;14762;14316.5;12405
18;14762;14273.1;12405
19;14762;14183.2;12405
20;14762;14082.7;12174
21;14762;14038;12174
22;14762;13953;12169
23;14762;13883.2;12169
24;14762;13849.1;12169
25;14762;13791.7;12169
26;14762;13722.2;11986
27;14762;13651;11799
28;14762;13566.7;11290
29;14762;13491.6;11290
30;14762;13434.5;11290
31;14762;13400.8;11290
32;14762;13392;11290
33;14762;13409.1;11290
34;14762;13406.4;11290
35;14762;13416.3;11290
36;14762;13398.6;11290
37;14762;13375.1;11290
38;14762;13353.4;11290
39;14762;13320.6;11290
40;14762;13278.5;11290
41;14762;13254;11290
42;14762;13251.4;11290
43;14762;13251;11290
44;14762;13250;11290
45;14762;13267.3;11290
46;14762;13271.1;11290
47;14762;13282.2;11290
48;14762;13296.7;11290
49;14956;13330.6;11290
50;15188;13367.7;11290
51;15188;13399;11290
52;15937;13447.8;11290
53;16412;13503.7;11290
54;16412;13554.3;11290
55;16412;13596.7;11290
56;16412;13620.3;11290
57;16412;13647.9;11290
58;16412;13666.3;11290
59;16412;13682.1;11290
60;16412;13681.2;11290
61;16412;13678.8;11290
62;16412;13668.1;11290
63;16412;13644.3;11290
64;16412;13618.4;11290
65;16412;13583.4;11290
66;16412;13550.8;11290
67;16412;13504.4;10442
68;16412;13462.1;10442
69;16412;13425.9;10442
70;16412;13395.6;10442
71;16412;13365;10442
72;16412;13336.8;10442
73;16412;13318.4;10442
74;16412;13291.3;10442
75;16412;13271.8;10442
76;16412;13261.6;10442
77;16412;13248.7;10442
78;16412;13241.4;10442
79;16412;13241.2;10442
80;16412;13239.8;10442
81;16412;13237.2;10442
82;16412;13237.7;10442
83;16412;13230.4;10442
84;16412;13225;10442
85;16412;13211.1;10442
86;16412;13197.6;10442
87;16412;13174.4;10442
88;16412;13156.7;10442
89;16412;13140.4;10442
90;16412;13116.5;10442
91;16412;13098.8;10442
92;16412;13080.3;10442
93;16412;13064.8;10442
94;16412;13047.1;10442
95;16412;13039.3;10442
96;16412;13032.6;10442
97;16412;13027.1;10442
98;16412;13013.2;10442
99;16412;13009.5;10442
100;16412;13006.8;10442
